popden,hospitals,entertainment,monuments,schools,rent,lat,lon
11500,1,1,0,0,"16,000",17.451542276850105,78.55747589403587
24642,1,3,0,0,"14,000",17.294285926316718,78.62090905065354
11500,5,0,0,1,"30,000",17.26238298320502,78.60804286555458
24642,5,1,0,1,"30,000",17.40775497688667,78.59421562016806
22067,3,1,1,0,"14,000",17.42567469853434,78.2562554651071
24642,4,3,1,0,"16,000",17.535910221752825,78.66647182796933
11500,5,1,0,1,"30,000",17.466233288138024,78.26143061493237
13289,1,0,0,0,"16,000",17.21158492890533,78.53854569923894
11500,3,0,0,0,"14,000",17.585204232979194,78.57701431255038
22067,4,3,0,1,"14,000",17.32554303235762,78.22934325532816
11500,5,0,0,0,"14,000",17.27912939165271,78.25591527044445
24642,4,3,0,0,"16,000",17.588526415531522,78.22277273257308
13289,3,1,0,1,"16,000",17.579634488959147,78.58796797379009
24642,3,0,0,1,"22,000",17.34310724169811,78.35805595934396
22067,4,0,0,1,"16,000",17.249047823460828,78.33295471362904
22067,1,0,0,1,"11,000",17.402772819301376,78.50275445185865
22067,4,1,0,0,"22,000",17.388584293111215,78.40759568219818
19674,1,0,0,1,"30,000",17.53948927026439,78.6471307461931
24642,4,1,0,0,"14,000",17.372141722395604,78.59899149193785
22067,3,0,1,0,"30,000",17.484997109054998,78.36833569034913
24642,4,0,1,1,"22,000",17.4629713634874,78.43796739505089
11500,4,1,1,1,"11,000",17.301438632889276,78.4648209745969
22067,4,3,0,1,"30,000",17.371676778373054,78.24786883770791
11500,4,0,0,0,"30,000",17.40922797921594,78.55753590873636
22067,4,0,0,0,"14,000",17.35212787745479,78.55709245423036
11500,4,3,0,0,"30,000",17.23556249308725,78.61533978437254
22067,4,0,0,1,"30,000",17.30305485489776,78.29055125728682
24642,3,0,0,0,"22,000",17.380363580737136,78.48908824543253
22067,1,1,1,0,"14,000",17.484249425983485,78.27819432241702
19674,4,3,0,0,"22,000",17.36624244556001,78.52827652042166
11500,3,1,0,1,"11,000",17.2544669303601,78.66065455345789
13289,1,0,0,0,"30,000",17.224532906293017,78.56295974870785
24642,3,3,0,1,"14,000",17.292346962065558,78.37294405391249
22067,1,0,1,1,"16,000",17.20354845624719,78.46574584841342
24642,5,0,0,1,"14,000",17.282926130559247,78.6956409241173
24642,5,1,1,0,"30,000",17.317842718072143,78.63783865020521
11500,1,3,0,1,"22,000",17.48922897504257,78.30638947881388
13289,1,0,0,1,"16,000",17.470421592005998,78.2301279433117
11500,4,3,0,0,"11,000",17.2099697727073,78.31747466978926
19674,1,0,1,1,"22,000",17.556847395740153,78.35287908632775
11500,1,1,1,1,"22,000",17.334664638222865,78.56233829290717
13289,3,0,1,1,"30,000",17.338941762589364,78.50311556667572
13289,5,0,1,1,"22,000",17.43698042566085,78.48626322178619
22067,3,0,0,0,"30,000",17.23267489855914,78.47999942773298
13289,1,0,0,0,"30,000",17.406841980609652,78.25089479892044
24642,1,3,0,1,"30,000",17.346454711716007,78.52600134900376
24642,3,1,0,1,"14,000",17.598226082073857,78.2240383620825
22067,1,1,0,0,"22,000",17.40413213607759,78.283061438769
19674,4,1,1,1,"22,000",17.268140984413307,78.26190567099032
13289,1,0,1,1,"14,000",17.34433138792679,78.6196390117539
22067,4,0,0,1,"22,000",17.599055109967473,78.51255712104029
19674,1,3,0,1,"16,000",17.21342930599476,78.35864544866057
13289,5,3,0,1,"14,000",17.243302647016616,78.6290132501863
13289,1,1,1,1,"14,000",17.58079290533241,78.6966331989156
13289,3,0,0,1,"11,000",17.25103871400282,78.6781026918594
13289,5,0,0,0,"22,000",17.22527194073136,78.24501369591017
13289,3,0,1,0,"11,000",17.488626019106242,78.4101542852513
13289,5,0,0,0,"22,000",17.238784342891485,78.39576942352423
13289,1,3,0,0,"11,000",17.234626806173477,78.33339995199937
19674,1,0,0,1,"30,000",17.359037188686532,78.59063013338387
13289,3,3,0,1,"30,000",17.373661526406988,78.38488038304031
22067,5,1,0,1,"16,000",17.448031275082762,78.35536194171367
13289,5,3,0,0,"30,000",17.395269173156404,78.29723526201164
22067,3,0,1,1,"16,000",17.4837361537432,78.47741393388394
19674,1,1,1,1,"11,000",17.28789216377996,78.47518581662409
22067,5,0,1,0,"22,000",17.467972507782257,78.51640372000803
13289,3,0,1,0,"14,000",17.358924584577032,78.6541666021698
24642,3,0,0,1,"22,000",17.422223214652895,78.28994267349816
11500,5,0,0,1,"14,000",17.56787689018449,78.4911449414277
24642,1,0,0,0,"16,000",17.38614684153983,78.63568698217888
22067,1,0,0,1,"16,000",17.252818879312105,78.35623747317794
11500,5,0,0,0,"22,000",17.20692093272972,78.67405013412227
13289,4,0,0,1,"30,000",17.257889784578488,78.64712313228173
11500,1,1,0,1,"14,000",17.489056268550843,78.26727072173016
24642,3,3,0,1,"30,000",17.58054842621804,78.45084778600466
11500,4,1,0,1,"16,000",17.57548049092255,78.57588495926976
11500,4,0,1,0,"11,000",17.272767373422926,78.60572506082778
13289,5,0,0,0,"11,000",17.22965631062922,78.50525283227006
11500,5,0,0,1,"14,000",17.231752475656116,78.34169326985008
22067,1,0,0,1,"11,000",17.479110825756656,78.30995675950787
11500,3,3,0,1,"16,000",17.59336975245068,78.57866343550332
24642,1,0,1,1,"22,000",17.367095572280576,78.46606182384868
11500,3,0,0,1,"11,000",17.501681929345445,78.49240530316344
11500,1,1,1,0,"14,000",17.278833459581495,78.64642865419924
22067,1,0,0,0,"14,000",17.53115752071926,78.32099907826823
11500,5,3,0,0,"22,000",17.407871211694623,78.20582660485363
19674,1,0,1,1,"22,000",17.355913050284688,78.40233885484604
19674,1,0,0,0,"22,000",17.330586884734902,78.60774636242535
19674,4,0,0,1,"30,000",17.22980820862414,78.46845480244646
13289,4,3,0,1,"22,000",17.34636577251632,78.56964391292641
19674,4,1,1,1,"22,000",17.43755936531689,78.52394732184477
19674,5,1,0,1,"16,000",17.20921547155459,78.39231183646396
22067,4,3,0,0,"30,000",17.463244186353744,78.65891402449692
22067,1,0,0,1,"11,000",17.467155415419935,78.38042572623489
19674,5,3,0,1,"16,000",17.21641367514414,78.49286380359136
11500,1,1,0,1,"11,000",17.54026162371158,78.44109933452447
22067,4,3,0,1,"14,000",17.282460094277642,78.56122757314733
22067,1,0,0,0,"11,000",17.267779484400453,78.48693731896095
19674,1,1,1,1,"11,000",17.348731396745077,78.4433845976815
22067,1,3,1,0,"16,000",17.449563299860866,78.22265150824653
24642,5,0,1,1,"14,000",17.46947086027861,78.25501828085854
22067,3,1,0,0,"11,000",17.498656150601057,78.59263971531946
22067,3,1,1,1,"16,000",17.42071071077996,78.65492682770174
22067,1,1,0,0,"16,000",17.452489037116838,78.35395582028376
24642,1,0,0,1,"14,000",17.209149537465812,78.58344262539505
11500,3,0,0,1,"11,000",17.203916511317136,78.25067811546995
11500,1,3,1,1,"22,000",17.34645420994591,78.65231111874371
19674,4,0,1,0,"11,000",17.372673077129267,78.5701641560728
13289,1,0,1,1,"14,000",17.426751839861804,78.30735513780463
11500,1,0,0,1,"22,000",17.227697134748855,78.32433594101856
22067,4,3,0,1,"16,000",17.270048567844576,78.67235415776234
19674,1,3,0,1,"14,000",17.483397453020547,78.21801187646383
13289,1,0,0,1,"14,000",17.313294889793088,78.5225386651351
19674,4,1,1,1,"14,000",17.555322801746286,78.2218831942428
22067,1,0,0,0,"14,000",17.57849128590817,78.65735784996708
19674,1,1,0,1,"30,000",17.39946660943986,78.28075620742149
22067,1,3,0,0,"30,000",17.417650835902883,78.20629445064955
22067,4,0,0,0,"30,000",17.31896142787395,78.63006930544584
13289,1,0,0,1,"11,000",17.294772752385846,78.34200283058114
11500,1,0,0,1,"22,000",17.364568376590302,78.60169009201803
24642,1,0,0,0,"11,000",17.296177725063878,78.55011554365636
13289,1,3,0,1,"22,000",17.513777339766303,78.39671844768698
24642,3,0,0,0,"16,000",17.328913069432662,78.67409785175997
22067,3,0,0,1,"16,000",17.247562042506605,78.44090798372862
24642,1,0,0,1,"30,000",17.33891373685552,78.68670290582624
11500,1,1,0,1,"11,000",17.209985160551454,78.41701412425653
19674,1,1,0,0,"22,000",17.253913818891892,78.25906917432968
11500,3,0,0,1,"16,000",17.32414954359693,78.53388723877727
22067,5,0,0,1,"30,000",17.56632096784015,78.4363333893875
13289,3,0,0,1,"22,000",17.539883425585256,78.42456411188057
11500,1,1,0,1,"11,000",17.313194683823472,78.2395782665085
24642,3,1,0,0,"14,000",17.526505604580567,78.47605283152339
24642,1,0,0,1,"14,000",17.21771109782196,78.48112884831403
13289,3,1,1,0,"14,000",17.440685573856566,78.6888848712027
11500,1,3,0,1,"22,000",17.20841569442806,78.42817537142626
11500,1,0,0,1,"30,000",17.419123317674245,78.35561192378647
13289,1,0,1,0,"16,000",17.225026769760444,78.62048708009424
13289,5,0,0,0,"14,000",17.457897929463417,78.58722210639992
13289,3,0,0,1,"30,000",17.42649323436339,78.24445171891196
24642,4,0,0,1,"22,000",17.41599005010002,78.68751539151566
13289,3,0,0,1,"22,000",17.40195736120639,78.32349796642386
13289,1,0,1,0,"16,000",17.345011605005197,78.23444393815981
22067,4,3,0,0,"14,000",17.464315983478784,78.45861507916888
22067,1,0,1,0,"22,000",17.575389312531698,78.31954881172554
22067,5,0,0,1,"22,000",17.491500963449454,78.57348510484952
22067,3,3,0,0,"22,000",17.28442440925665,78.60893787029659
11500,4,0,0,0,"16,000",17.5930444166686,78.4330288033825
11500,1,3,0,1,"16,000",17.251571056649837,78.50427749443229
24642,1,0,0,0,"14,000",17.597238665763705,78.63212896771833
13289,5,1,0,0,"11,000",17.24654126036023,78.50011894819943
19674,1,0,0,0,"14,000",17.474947618149056,78.24168717006889
11500,1,3,0,0,"16,000",17.357183803990743,78.54589210374652
11500,4,1,1,1,"16,000",17.40151280392486,78.55788157517932
11500,1,1,0,1,"11,000",17.387206677738074,78.50307350067051
11500,3,0,0,1,"14,000",17.55078001088317,78.57744076683642
22067,4,0,0,1,"16,000",17.23648910892548,78.24148686880612
13289,4,0,0,1,"16,000",17.599999551068795,78.66986021981538
24642,5,0,0,0,"16,000",17.568530905652604,78.43431997643151
19674,1,0,0,0,"14,000",17.229018740746632,78.29509603463424
22067,5,3,0,0,"22,000",17.461498992648547,78.34793184305929
13289,1,0,1,1,"11,000",17.315582442123326,78.52213459717738
24642,4,0,0,1,"30,000",17.51681728912084,78.6097194237322
13289,1,0,0,1,"11,000",17.228065285699206,78.5068225236291
13289,5,0,0,0,"14,000",17.301711246566256,78.43707263253641
22067,1,0,0,1,"14,000",17.54112934521253,78.31860646313874
13289,1,0,1,0,"14,000",17.542330759199636,78.31345135967173
24642,3,0,1,0,"22,000",17.31161598094718,78.3795486965321
19674,3,3,1,1,"11,000",17.375819673142175,78.29815543032718
11500,4,3,0,0,"22,000",17.22325535880634,78.63743568219961
19674,5,1,0,1,"14,000",17.571242262807484,78.35970043723191
11500,3,3,1,1,"14,000",17.434773495221176,78.33754258938502
11500,5,0,0,1,"11,000",17.221327665557748,78.3115145077421
11500,1,3,0,0,"30,000",17.249404542435126,78.63154767414343
24642,1,0,0,0,"11,000",17.200601376786768,78.5633861319717
13289,5,0,1,1,"30,000",17.234902936975203,78.6963815920933
22067,3,3,1,0,"30,000",17.443193209426543,78.3004730697393
11500,5,0,0,0,"14,000",17.42683797491108,78.37362699576683
11500,1,1,1,0,"16,000",17.448345360296443,78.6072979061432
24642,3,1,0,1,"11,000",17.428357016266236,78.54001042904135
22067,3,0,0,1,"14,000",17.358906064054747,78.46340119925031
11500,1,0,0,1,"22,000",17.29085984283705,78.54131518172845
22067,5,3,0,1,"11,000",17.222893393745398,78.58042096524782
22067,5,0,0,0,"14,000",17.322267802823443,78.21316512069086
19674,4,0,0,0,"16,000",17.53134759890369,78.62959392059126
24642,5,0,0,1,"30,000",17.24601123448979,78.65837599722724
19674,3,0,1,0,"16,000",17.36653158031303,78.38321647715908
11500,1,0,0,1,"11,000",17.422723973407855,78.25270091951221
22067,4,0,0,0,"11,000",17.235947780982254,78.62908555424534
13289,3,0,1,1,"11,000",17.271613854100185,78.37312836239425
19674,4,0,0,1,"30,000",17.290261831711625,78.26416543384607
19674,4,1,0,1,"14,000",17.445700744219273,78.50920631169853
24642,5,3,0,0,"14,000",17.349502854738645,78.43596051090229
19674,4,1,0,0,"11,000",17.313785778489454,78.62357271523038
22067,5,0,0,1,"16,000",17.477238160936917,78.60365817179522
11500,1,0,0,0,"30,000",17.384927470756278,78.67240730131394
13289,5,1,0,1,"11,000",17.534432119907265,78.55940261951716
11500,1,0,1,0,"22,000",17.485307062263516,78.61764968314422
19674,3,0,0,1,"16,000",17.48400601471829,78.38328280923248
22067,1,0,1,1,"30,000",17.274986059234536,78.26831303927942
11500,3,0,1,0,"30,000",17.537609789684424,78.443175759878
13289,1,0,0,0,"30,000",17.56613549119806,78.28641466411966
24642,1,1,1,0,"30,000",17.404397707874573,78.62600857003405
22067,5,0,0,1,"14,000",17.241387967442552,78.6226165654915
22067,3,0,0,1,"16,000",17.389818560541073,78.33780028981069
13289,3,0,0,0,"30,000",17.537196172825606,78.4029452128573
22067,5,1,1,1,"16,000",17.206389233781866,78.68500647538968
24642,1,1,0,0,"22,000",17.38913819133747,78.24739656800907
11500,4,0,0,1,"22,000",17.539566459017752,78.64249164152014
11500,5,0,0,0,"16,000",17.237600546735134,78.5620712927583
19674,3,0,0,1,"11,000",17.491369741291432,78.48707846459298
11500,5,0,0,1,"22,000",17.23004652790543,78.4844996178454
13289,4,0,0,0,"30,000",17.234838993326836,78.53430487698017
13289,1,3,0,1,"16,000",17.378701585791408,78.62058914195678
19674,1,0,0,0,"22,000",17.57671700438887,78.50784999592192
24642,4,1,0,0,"14,000",17.56088590635303,78.50577005970375
19674,1,0,1,1,"22,000",17.456207430514013,78.58554366154767
19674,4,0,1,1,"14,000",17.56444528926195,78.66197985490977
22067,1,3,0,0,"16,000",17.35891748181106,78.60381138791648
13289,4,1,0,1,"22,000",17.417694323826623,78.53572176896705
11500,5,0,0,0,"14,000",17.20529279746312,78.33674316622273
13289,1,0,0,1,"22,000",17.39302250851954,78.39609957883307
24642,4,0,0,0,"14,000",17.487857364548514,78.36164419217158
22067,1,1,1,0,"16,000",17.220563566209954,78.506084533784
11500,3,3,0,1,"11,000",17.22881151216933,78.30173001339128
13289,1,0,0,0,"16,000",17.272840695445627,78.67153744374806
22067,1,0,0,0,"22,000",17.234344461015453,78.5396371795343
11500,4,0,0,0,"11,000",17.412946993250916,78.52763773771036
22067,5,0,0,0,"11,000",17.510940479528113,78.48481946166146
22067,4,3,1,0,"22,000",17.426827268863747,78.56024502073122
11500,4,3,0,1,"30,000",17.291318702829436,78.36026840540956
22067,1,0,1,1,"11,000",17.323688607646666,78.29919142630021
22067,1,0,0,0,"22,000",17.405757686062334,78.32460875845726
11500,1,1,0,1,"14,000",17.47894151630883,78.50925405070008
13289,5,0,0,1,"22,000",17.399736102051516,78.23398834798546
22067,5,0,0,0,"22,000",17.475752165765847,78.31107053132817
13289,1,3,0,1,"11,000",17.53758563010049,78.50248793026208
13289,1,3,0,1,"22,000",17.376298563571687,78.68691257835238
11500,4,0,0,1,"16,000",17.455493859185413,78.55191878955375
22067,1,0,0,0,"14,000",17.396900026773956,78.29980009977234
13289,1,3,0,0,"22,000",17.353511574864978,78.37205551559373
11500,4,0,0,1,"11,000",17.525374573967138,78.38723423826596
13289,5,0,0,0,"14,000",17.333953599952782,78.45573821105377
11500,5,3,0,0,"11,000",17.22886509498956,78.53371310728394
11500,3,0,0,0,"30,000",17.265058600074806,78.28953789567845
19674,3,3,0,0,"30,000",17.335489799722577,78.22657892274086
19674,5,0,0,1,"30,000",17.210869688506563,78.42816019566594
22067,1,3,0,1,"11,000",17.317056330261078,78.44536388465656
24642,1,1,0,1,"14,000",17.40301647610447,78.52903246533981
11500,1,0,0,0,"22,000",17.467952854511775,78.4961177850897
19674,4,0,0,1,"14,000",17.441613004079368,78.59213085970033
19674,4,0,0,0,"16,000",17.370188118029546,78.65591136060716
19674,3,0,0,1,"16,000",17.288225862103648,78.37110209164057
13289,5,3,0,0,"22,000",17.384664182692838,78.22170931665339
22067,1,1,0,1,"22,000",17.532311573587915,78.31231025646348
13289,3,0,0,1,"22,000",17.352481532015872,78.69750090227286
11500,3,1,0,1,"16,000",17.406066077650276,78.28935670931784
13289,5,0,0,0,"16,000",17.25365409065888,78.25607399803586
24642,1,0,0,0,"16,000",17.311430749006995,78.6364905601472
19674,5,0,0,0,"14,000",17.526817175760264,78.30930436444689
13289,4,0,0,0,"22,000",17.398229097200442,78.21792678551377
19674,4,0,0,0,"16,000",17.272353421390715,78.69096752630347
22067,1,1,0,1,"16,000",17.21162355304703,78.4637891699658
11500,4,0,0,0,"30,000",17.412299108724778,78.47478351334846
13289,5,0,0,1,"16,000",17.45092573801592,78.28589046744337
13289,5,0,1,1,"11,000",17.388994321735904,78.42382808878064
22067,1,0,0,1,"11,000",17.428652011756316,78.67562208621788
19674,1,1,0,0,"11,000",17.313754894151867,78.23353196711028
11500,1,0,1,1,"11,000",17.251557640128386,78.51556768154036
22067,3,0,0,1,"14,000",17.21125240874222,78.53314223581756
13289,5,0,0,1,"16,000",17.516569696797887,78.49017834385582
24642,1,1,0,0,"30,000",17.546844067221276,78.31467980936395
13289,3,0,0,1,"11,000",17.492452437440548,78.51250715315302
24642,1,0,0,1,"16,000",17.483040982295556,78.41548414923193
11500,4,3,0,0,"22,000",17.559677023196183,78.55829542988856
24642,3,3,0,1,"11,000",17.231449876780317,78.41436683150337
13289,1,1,0,0,"11,000",17.54180822463577,78.45544846525553
22067,1,0,0,1,"16,000",17.348098676744215,78.59540986299213
13289,4,3,1,1,"16,000",17.356047474975085,78.67236595262838
11500,5,0,0,1,"14,000",17.45948912685611,78.51392239066556
13289,5,3,0,0,"11,000",17.397257230588867,78.51817271890695
11500,4,0,0,1,"16,000",17.566424765577526,78.6571107516977
11500,3,3,0,0,"16,000",17.3488796779129,78.33025071944594
19674,1,0,0,1,"30,000",17.34363636200842,78.64002790783864
19674,4,0,0,0,"16,000",17.386036389590924,78.27149532721161
19674,5,0,0,0,"16,000",17.36956889912013,78.27150759267978
13289,1,1,0,0,"16,000",17.391252188029878,78.39271276414696
24642,1,3,0,0,"14,000",17.303839748256575,78.69291457501342
22067,1,0,0,0,"30,000",17.450949793582694,78.3947639917873
11500,3,0,0,1,"30,000",17.380813075034443,78.3561427612117
19674,5,0,0,0,"16,000",17.23821294020779,78.44810672055196
22067,3,0,0,1,"14,000",17.372358620476092,78.62664473446213
19674,4,0,0,0,"16,000",17.506752771223507,78.61140382653504
24642,1,3,0,1,"11,000",17.586758112375787,78.63993312575596
11500,1,0,0,0,"16,000",17.58226973607043,78.63002691825076
22067,1,0,1,0,"14,000",17.2106781916834,78.42473759978867
13289,1,3,1,0,"16,000",17.402876699339277,78.53236324039386
19674,4,0,0,0,"22,000",17.402691252909186,78.44112158882133
11500,1,0,0,1,"16,000",17.508404617420066,78.4326906060315
19674,1,3,0,0,"14,000",17.311976058252185,78.52750642195211
13289,5,3,0,0,"30,000",17.49662170612766,78.63286667227278
24642,1,0,0,1,"22,000",17.473247357756332,78.45848576639733
11500,3,1,1,1,"22,000",17.423924025037426,78.23982990118397
24642,1,1,1,0,"22,000",17.534108539907912,78.24107144252066
19674,1,3,0,0,"11,000",17.46440534814462,78.66163261825326
11500,1,0,0,1,"30,000",17.42758592997219,78.56663588733835
11500,4,0,0,1,"30,000",17.29175996862645,78.24993915964482
24642,3,0,0,0,"11,000",17.526860488404004,78.24823849660561
22067,5,3,1,0,"14,000",17.559324788157046,78.6706184303218
19674,1,0,0,1,"22,000",17.36383079623545,78.64744106700525
19674,3,0,0,0,"14,000",17.392183725627845,78.46483383949456
24642,3,3,0,0,"30,000",17.29364610850375,78.46766563474596
11500,5,0,0,0,"30,000",17.266393019038716,78.61728393862855
24642,4,1,0,1,"14,000",17.344923037527437,78.31965075322586
19674,5,3,0,0,"11,000",17.338128662838244,78.20600182140393
24642,5,0,0,1,"22,000",17.243341727308376,78.44404878174089
11500,1,0,0,0,"22,000",17.59152369221612,78.52756165560879
19674,1,0,1,1,"16,000",17.4503752484476,78.54271430557193
11500,1,0,1,1,"11,000",17.272859444948313,78.38001788213401
22067,5,0,0,1,"30,000",17.241956681866757,78.47198256609623
24642,5,0,0,0,"11,000",17.287373189633403,78.42770861386063
22067,1,0,1,1,"22,000",17.436512293815717,78.59670842262634
24642,4,0,0,1,"11,000",17.44867860237758,78.46541881606859
